0.000000000000000000e+00,-3.503595246002078056e-03,-8.769491687417030334e-04,4.610833246260881424e-03
-1.751797681208699942e-04,-3.492738353088498116e-03,-6.464074831455945969e-04,3.949990496039390564e-03
-3.498166915960609913e-04,-3.226910484954714775e-03,-4.489079583436250687e-04,3.076139371842145920e-03
-5.111622158437967300e-04,-3.158085281029343605e-03,-2.951009664684534073e-04,2.642954234033823013e-03
-6.690665031783282757e-04,-3.012760775163769722e-03,-1.629532489459961653e-04,2.208068035542964935e-03
-8.197045535780489445e-04,-2.780009526759386063e-03,-5.254984716884791851e-05,1.739170635119080544e-03
-9.587050299160182476e-04,-2.508079167455434799e-03,3.440868749748915434e-05,1.292651169933378696e-03
-1.084108953364193439e-03,-2.334667835384607315e-03,9.904124453896656632e-05,1.057824585586786270e-03
-1.200842321850359440e-03,-2.032909309491515160e-03,1.519324723631143570e-04,6.779821706004440784e-04
-1.302487798966467381e-03,-1.867776503786444664e-03,1.858315808931365609e-04,5.419533699750900269e-04
-1.395876635797321796e-03,-1.542904414236545563e-03,2.129292552126571536e-04,1.912314037326723337e-04
-1.473021809943020344e-03,-1.466689631342887878e-03,2.224908239440992475e-04,2.334122982574626803e-04
-1.546356244944036007e-03,-1.264648744836449623e-03,2.341614454053342342e-04,9.388169564772397280e-05
-1.609588740393519402e-03,-1.070990576408803463e-03,2.388555294601246715e-04,-2.449690509820356965e-05
-1.663138275034725666e-03,-8.119553676806390285e-04,2.376306802034378052e-04,-2.374908945057541132e-04
-1.703736023046076298e-03,-8.718940662220120430e-04,2.257561427541077137e-04,2.707573003135621548e-05
-1.747330767102539539e-03,-5.741607164964079857e-04,2.271099365316331387e-04,-2.535935200285166502e-04
-1.776038785465061665e-03,-4.280530847609043121e-04,2.144302561646327376e-04,-3.058291622437536716e-04
-1.797441393136978149e-03,-4.331363597884774208e-04,1.991387980524450541e-04,-1.405980001436546445e-04
-1.819098251871764660e-03,-2.862601540982723236e-04,1.921088987728580832e-04,-2.145452890545129776e-04
-1.833411282859742641e-03,-1.239158009411767125e-04,1.813816343201324344e-04,-3.168617840856313705e-04
-1.839607022702693939e-03,-2.083638537442311645e-05,1.655385422054678202e-04,-3.381654096301645041e-04
-1.840648823417723179e-03,2.102090365951880813e-05,1.486302644480019808e-04,-2.792805025819689035e-04
-1.839597825892269611e-03,8.142589649651199579e-05,1.346662465948611498e-04,-2.606447378639131784e-04
-1.835526549257338047e-03,1.382144982926547527e-04,1.216340097016654909e-04,-2.468479215167462826e-04
-1.828615786507725716e-03,2.400336961727589369e-04,1.092916136258281767e-04,-3.101757320109754801e-04
-1.816614065319299698e-03,1.773868279997259378e-04,9.378282993566244841e-05,-1.358760928269475698e-04
-1.807744731195271015e-03,2.752609143499284983e-04,8.698902820469811559e-05,-2.137568371836096048e-04
-1.793981646187603474e-03,2.882884000428020954e-04,7.630118489032611251e-05,-1.693611411610618234e-04
-1.779567217454314232e-03,4.016748280264437199e-04,6.783312710467725992e-05,-2.833593753166496754e-04
-1.759483478963375092e-03,4.574750200845301151e-04,5.366515688365325332e-05,-3.172023280058056116e-04
-1.736609730869531631e-03,3.343894204590469599e-04,3.780503902817144990e-05,-9.313004557043313980e-05
-1.719890278764069080e-03,3.824977611657232046e-04,3.314853529445827007e-05,-1.375058636767789721e-04
-1.700765336863696575e-03,3.414881357457488775e-04,2.627324283821508288e-05,-5.162723391549661756e-05
-1.683690934441983700e-03,3.826507600024342537e-04,2.369188041484449059e-05,-9.406033495906740427e-05
-1.664558425545692444e-03,3.299800446256995201e-04,1.898886330309323967e-05,2.359287464059889317e-06
-1.648059464059770107e-03,4.495071189012378454e-04,1.910682840389199555e-05,-1.629745092941448092e-04
-1.625584089197218418e-03,3.853045054711401463e-04,1.095810239348793402e-05,-5.262706690700724721e-05
-1.606318866834044456e-03,4.653377691283822060e-04,8.326748684339690953e-06,-1.646227610763162374e-04
-1.583051984198391438e-03,3.972557315137237310e-04,9.561063052387908101e-08,-5.637954018311575055e-05
-1.563189201988279819e-03,4.642117128241807222e-04,-2.723366378631908447e-06,-1.567432482261210680e-04
-1.539978664368391037e-03,4.527703858911991119e-04,-1.056052860803902149e-05,-1.415829319739714265e-04
-1.517340191639959812e-03,3.187804250046610832e-04,-1.763967520673759282e-05,5.164004687685519457e-05
-1.501401187852025032e-03,3.110496909357607365e-04,-1.505767249909695238e-05,5.027099177823401988e-05
-1.485848682932555676e-03,4.050591378472745419e-04,-1.254412291018525138e-05,-1.018105540424585342e-04
-1.465595676563680172e-03,3.402876900508999825e-04,-1.763465115800499916e-05,-1.387330848956480622e-05
-1.448581344448029995e-03,3.144826332572847605e-04,-1.832831731007900089e-05,1.187278940051328391e-05
-1.432857243344187737e-03,2.623290638439357281e-04,-1.773467738530598581e-05,7.663181168027222157e-05
-1.419740845449268818e-03,2.555091050453484058e-04,-1.390308716509025544e-05,7.382674812106415629e-05
-1.406965428031980991e-03,2.838135987985879183e-04,-1.021175012283492833e-05,2.115124880219809711e-05
-1.392774749547243118e-03,2.468470484018325806e-04,-9.154187864623963833e-06,6.909544754307717085e-05
-1.380432397127151489e-03,2.896081132348626852e-04,-5.699415396520635113e-06,-1.774496922735124826e-06
-1.365951960906386375e-03,2.550879144109785557e-04,-5.788140242657391354e-06,4.581674511427991092e-05
-1.353197614662349224e-03,2.870566095225512981e-04,-3.497302941468660720e-06,-6.390575435943901539e-06
-1.338844769634306431e-03,3.128340467810630798e-04,-3.816831849690061063e-06,-4.762723256135359406e-05
-1.323203090578317642e-03,2.824635885190218687e-04,-6.198193659656681120e-06,-4.876932507613673806e-06
-1.309079932980239391e-03,3.125148650724440813e-04,-6.442040103138424456e-06,-5.450949902296997607e-05
-1.293454202823340893e-03,3.103461640421301126e-04,-9.167515599983744323e-06,-5.599135693046264350e-05
-1.277936855331063271e-03,2.433488989481702447e-04,-1.196708399220369756e-05,3.776641460717655718e-05
-1.265769358724355698e-03,2.333056036150082946e-04,-1.007876289804698899e-05,4.403554703458212316e-05
-1.254104077816009521e-03,2.104443410644307733e-04,-7.876985364418942481e-06,7.091955194482579827e-05
-1.243581878952682018e-03,2.102020225720480084e-04,-4.331007403379771858e-06,6.549344107042998075e-05
-1.233071787282824516e-03,2.355818869546055794e-04,-1.056335349858272821e-06,2.424035119474865496e-05
-1.221292652189731598e-03,2.839286462403833866e-04,1.556821871417923830e-07,-4.905621244688518345e-05
-1.207096269354224205e-03,2.928452449850738049e-04,-2.297128503414569423e-06,-6.231669976841658354e-05
-1.192454015836119652e-03,2.456017537042498589e-04,-5.412963218986988068e-06,6.860158464405685663e-06
-1.180173945613205433e-03,2.516507229302078485e-04,-5.069955477665644139e-06,-6.191817192302551121e-06
-1.167591428384184837e-03,2.273961144965142012e-04,-5.379546564654447138e-06,2.646368375280871987e-05
-1.156221609562635422e-03,2.457506780046969652e-04,-4.056362286064540967e-06,-5.022116965847089887e-06
-1.143934088759124279e-03,2.892373304348438978e-04,-4.307468316255835816e-06,-7.323353202082216740e-05
